invoice_id,exporter_id,importer_country,invoice_amount,invoice_date,due_date,payment_date,status
INV_0918,EXP_034,Germany,41287.08,2025-12-24,2026-02-22,2026-03-15,Paid Late
INV_0919,EXP_049,USA,45029.29,2024-03-30,2024-05-14,2024-06-24,Paid Late
INV_0920,EXP_027,Canada,21194.91,2025-01-02,2025-02-16,2025-02-18,Paid
INV_0921,EXP_041,UAE,57582.53,2023-12-28,2024-03-27,2024-03-30,Paid
INV_0922,EXP_014,Singapore,109145.75,2024-11-01,2024-12-01,2024-12-06,Paid
INV_0923,EXP_015,UAE,83333.59,2025-08-21,2025-10-05,2025-10-03,Paid
INV_0924,EXP_031,Canada,42810.86,2024-03-06,2024-04-05,2024-04-05,Paid
INV_0925,EXP_021,USA,43711.98,2024-08-02,2024-10-01,2024-09-27,Paid
INV_0926,EXP_021,Germany,97955.95,2024-03-10,2024-04-09,2024-04-13,Paid
INV_0927,EXP_032,Singapore,115148.93,2023-06-24,2023-07-24,2023-09-17,Paid Late
INV_0928,EXP_003,Singapore,140575.8,2024-04-21,2024-05-21,2024-05-24,Paid
INV_0929,EXP_033,UK,60521.87,2023-07-11,2023-08-10,,Defaulted
INV_0930,EXP_039,USA,82232.12,2025-03-09,2025-06-07,2025-06-05,Paid
INV_0931,EXP_030,Canada,103346.81,2025-12-13,2026-03-13,2026-03-09,Paid
INV_0932,EXP_011,Germany,13733.13,2023-11-16,2023-12-16,2023-12-19,Paid
INV_0933,EXP_017,France,19795.75,2025-10-09,2025-11-08,2025-11-22,Paid Late
INV_0934,EXP_010,Germany,127313.9,2025-06-30,2025-07-30,2025-08-02,Paid
INV_0935,EXP_016,Singapore,99961.81,2023-05-11,2023-06-25,2023-06-23,Paid
INV_0936,EXP_030,USA,83360.55,2023-08-12,2023-11-10,2023-11-15,Paid
INV_0937,EXP_021,UAE,9165.64,2025-11-12,2025-12-27,2026-01-22,Paid Late
INV_0938,EXP_040,Germany,126112.98,2023-05-25,2023-06-24,2023-06-27,Paid
INV_0939,EXP_005,France,114044.78,2023-07-11,2023-08-10,2023-08-13,Paid
INV_0940,EXP_029,Canada,47794.14,2025-10-11,2025-11-25,2025-11-28,Paid
INV_0941,EXP_033,Canada,65958.32,2025-09-13,2025-10-28,2025-12-04,Paid Late
INV_0942,EXP_037,Singapore,23324.0,2024-09-11,2024-10-26,2024-10-27,Paid
INV_0943,EXP_029,Singapore,9553.76,2025-07-14,2025-09-12,2025-10-31,Paid Late
INV_0944,EXP_029,Germany,60941.24,2023-03-27,2023-05-11,,Defaulted
INV_0945,EXP_023,Germany,95285.39,2024-03-16,2024-04-30,2024-04-27,Paid
INV_0946,EXP_028,USA,84196.94,2024-12-26,2025-02-09,2025-02-09,Paid
INV_0947,EXP_012,USA,125046.53,2023-02-14,2023-03-31,2023-03-27,Paid
INV_0948,EXP_015,UAE,88584.26,2024-11-04,2024-12-19,2024-12-24,Paid
INV_0949,EXP_006,Canada,14761.72,2024-03-16,2024-04-30,2024-05-01,Paid
INV_0950,EXP_014,Canada,63341.49,2024-09-20,2024-10-20,2024-11-01,Paid Late
INV_0951,EXP_024,Germany,139629.66,2023-03-18,2023-05-02,2023-05-03,Paid
INV_0952,EXP_020,UK,59412.36,2025-09-13,2025-12-12,2025-12-07,Paid
INV_0953,EXP_028,UAE,145867.94,2024-11-09,2024-12-24,2024-12-21,Paid
INV_0954,EXP_019,USA,67779.25,2024-08-21,2024-10-20,2024-10-24,Paid
INV_0955,EXP_022,Germany,66991.91,2025-11-22,2026-01-21,2026-02-19,Paid Late
INV_0956,EXP_011,Singapore,123895.47,2024-06-27,2024-08-11,2024-08-10,Paid
INV_0957,EXP_002,France,97153.43,2024-11-08,2024-12-08,2024-12-13,Paid
INV_0958,EXP_023,France,52858.04,2023-08-15,2023-11-13,2023-11-14,Paid
INV_0959,EXP_048,Canada,116007.16,2024-02-20,2024-03-21,2024-03-16,Paid
INV_0960,EXP_027,Canada,71887.86,2023-07-02,2023-08-31,,Defaulted
INV_0961,EXP_028,UAE,14445.17,2023-10-24,2024-01-22,2024-01-22,Paid
INV_0962,EXP_037,Singapore,94959.91,2024-09-10,2024-10-25,,Overdue
INV_0963,EXP_025,USA,49188.17,2025-09-05,2025-11-04,2025-10-31,Paid
INV_0964,EXP_018,Singapore,130182.7,2023-03-10,2023-04-24,2023-04-19,Paid
INV_0965,EXP_016,USA,89679.39,2024-05-01,2024-06-15,2024-06-17,Paid
INV_0966,EXP_009,USA,91002.33,2025-10-20,2025-11-19,2025-11-23,Paid
INV_0967,EXP_038,UK,115208.58,2025-05-15,2025-07-14,,Overdue
INV_0968,EXP_035,Singapore,83626.66,2024-08-18,2024-10-17,2024-10-13,Paid
INV_0969,EXP_033,Germany,29130.66,2024-04-22,2024-07-21,2024-09-16,Paid Late
INV_0970,EXP_004,Canada,36490.05,2023-02-05,2023-04-06,2023-04-25,Paid Late
INV_0971,EXP_008,USA,100562.56,2025-12-30,2026-01-29,2026-01-27,Paid
INV_0972,EXP_027,UK,61733.95,2023-07-17,2023-08-16,2023-08-11,Paid
INV_0973,EXP_008,USA,17466.54,2025-03-29,2025-04-28,2025-04-26,Paid
INV_0974,EXP_029,Singapore,89507.04,2024-09-22,2024-10-22,2024-10-25,Paid
INV_0975,EXP_011,Germany,27201.37,2025-01-07,2025-04-07,2025-04-10,Paid
INV_0976,EXP_025,UK,44127.53,2025-02-17,2025-04-18,2025-05-23,Paid Late
INV_0977,EXP_048,France,85514.12,2023-10-31,2024-01-29,2024-03-19,Paid Late
INV_0978,EXP_021,Germany,96534.73,2023-09-23,2023-12-22,2023-12-23,Paid
INV_0979,EXP_006,Canada,63031.29,2024-12-07,2025-03-07,2025-04-24,Paid Late
INV_0980,EXP_017,USA,61268.94,2023-12-20,2024-01-19,2024-01-14,Paid
INV_0981,EXP_002,USA,146931.68,2026-02-05,2026-03-07,2026-03-02,Paid
INV_0982,EXP_021,Germany,12143.76,2023-01-20,2023-02-19,2023-02-22,Paid
INV_0983,EXP_031,Canada,29605.17,2023-02-24,2023-05-25,2023-05-22,Paid
INV_0984,EXP_046,Germany,140818.94,2024-11-20,2025-01-04,2025-01-06,Paid
INV_0985,EXP_034,France,96857.54,2026-01-11,2026-04-11,2026-04-12,Paid
INV_0986,EXP_001,UAE,82189.0,2023-10-24,2024-01-22,,Overdue
INV_0987,EXP_011,France,84194.17,2024-10-29,2024-11-28,2024-12-06,Paid Late
INV_0988,EXP_022,UK,95307.53,2023-08-12,2023-11-10,2023-11-14,Paid
INV_0989,EXP_017,UAE,37977.3,2024-08-30,2024-10-29,2024-11-01,Paid
INV_0990,EXP_041,UK,12644.15,2023-07-02,2023-08-16,2023-08-20,Paid
INV_0991,EXP_027,UK,114710.72,2023-06-28,2023-08-27,2023-08-27,Paid
INV_0992,EXP_005,USA,22177.47,2023-10-17,2024-01-15,2024-01-20,Paid
INV_0993,EXP_018,USA,139788.05,2024-05-23,2024-07-07,2024-07-11,Paid
INV_0994,EXP_005,Germany,6794.4,2023-07-24,2023-09-22,,Overdue
INV_0995,EXP_013,France,122269.73,2024-02-24,2024-05-24,2024-05-26,Paid
INV_0996,EXP_004,Canada,52568.83,2024-05-17,2024-07-01,2024-06-27,Paid
INV_0997,EXP_013,UAE,135812.18,2025-06-22,2025-08-06,,Overdue
INV_0998,EXP_015,UK,35196.05,2024-04-07,2024-07-06,2024-07-07,Paid
INV_0999,EXP_007,UK,8367.15,2025-04-20,2025-07-19,2025-07-28,Paid Late
INV_1000,EXP_032,USA,109898.86,2023-08-09,2023-10-08,2023-10-06,Paid
