invoice_id,exporter_id,importer_country,invoice_amount,invoice_date,due_date,payment_date,status,payment_amount,payment_delay_days,is_delayed,is_defaulted,amt_vs_avg_ratio
INV_0635,EXP_037,Singapore,108252.09,2025-08-30,2025-11-28,2025-12-01,Paid,108252.09,3,True,False,1.4535859082806895
INV_0636,EXP_013,Canada,96257.84,2023-04-06,2023-05-21,2023-05-18,Paid,96257.84,-3,False,False,1.4100761746111221
INV_0637,EXP_001,Canada,14779.44,2025-08-10,2025-10-09,2025-10-11,Paid,14779.44,2,True,False,0.19550733622838182
INV_0638,EXP_009,Germany,103861.33,2025-12-28,2026-02-11,2026-02-18,Paid Late,103861.33,7,True,False,1.2010393963496782
INV_0639,EXP_015,UK,130661.78,2023-12-06,2024-03-05,2024-03-08,Paid,130661.78,3,True,False,1.6417344726168133
INV_0640,EXP_024,UK,20469.35,2024-03-08,2024-04-22,2024-04-17,Paid,20469.35,-5,False,False,0.23616067006398342
INV_0641,EXP_035,UK,129113.54,2023-11-24,2024-02-22,2024-02-21,Paid,129113.54,-1,False,False,1.3932413526780976
INV_0642,EXP_006,France,92453.22,2023-03-28,2023-05-12,2023-05-09,Paid,92453.22,-3,False,False,1.3320369084558563
INV_0643,EXP_008,France,87803.83,2023-04-07,2023-05-22,2023-05-27,Paid,87803.83,5,True,False,1.1988063795289574
INV_0644,EXP_035,Singapore,45925.15,2025-12-14,2026-03-14,,Defaulted,2477.74,0,False,True,0.49557016334572296
INV_0645,EXP_020,UAE,113214.63,2025-03-08,2025-04-07,2025-04-04,Paid,113214.63,-3,False,False,1.3904204333405554
INV_0646,EXP_009,France,140852.52,2024-10-23,2024-12-22,2024-12-24,Paid,140852.52,2,True,False,1.628800878971326
INV_0647,EXP_021,UAE,81769.81,2026-02-01,2026-03-03,,Defaulted,4228.1,0,False,True,1.0852215806333887
INV_0648,EXP_010,Canada,105253.97,2024-03-29,2024-05-13,2024-05-10,Paid,105253.97,-3,False,False,1.24470010783207
INV_0649,EXP_012,USA,17030.83,2023-08-03,2023-10-02,2023-09-28,Paid,17030.83,-4,False,False,0.18155454635241186
INV_0650,EXP_042,France,36464.58,2023-01-29,2023-04-29,2023-04-27,Paid,36464.58,-2,False,False,0.4846919454449505
INV_0651,EXP_014,UK,111028.14,2025-10-28,2026-01-26,2026-01-28,Paid,111028.14,2,True,False,1.2656945761875833
INV_0652,EXP_019,UAE,6795.58,2024-06-15,2024-08-14,2024-08-11,Paid,6795.58,-3,False,False,0.09821471425753046
INV_0653,EXP_040,Canada,119998.52,2025-11-02,2025-12-02,2025-12-04,Paid,119998.52,2,True,False,1.247510103185887
INV_0654,EXP_008,USA,57416.98,2024-01-14,2024-04-13,2024-04-13,Paid,57416.98,0,False,False,0.7839275566599607
INV_0655,EXP_027,Germany,42635.88,2024-07-13,2024-08-12,2024-08-07,Paid,42635.88,-5,False,False,0.48350000201455573
INV_0656,EXP_013,Germany,56178.83,2025-08-11,2025-11-09,2025-12-21,Paid Late,56178.83,42,True,False,0.8229608071459794
INV_0657,EXP_009,Canada,105182.08,2025-01-14,2025-02-28,2025-03-04,Paid,105182.08,4,True,False,1.2163123837332293
INV_0658,EXP_019,UK,146372.1,2024-04-24,2024-06-23,2024-08-13,Paid Late,146372.1,51,True,False,2.115477115533137
INV_0659,EXP_048,UAE,28124.71,2023-02-23,2023-03-25,2023-03-20,Paid,28124.71,-5,False,False,0.3549165672173021
INV_0660,EXP_037,Canada,24088.43,2023-03-30,2023-05-29,2023-06-05,Paid Late,24088.43,7,True,False,0.3234542852762086
INV_0661,EXP_013,USA,85190.18,2025-08-16,2025-11-14,2025-11-18,Paid,85190.18,4,True,False,1.2479465893773733
INV_0662,EXP_036,France,89689.95,2025-03-12,2025-06-10,2025-06-06,Paid,89689.95,-4,False,False,1.0571079440329254
INV_0663,EXP_024,Singapore,55771.54,2025-10-01,2025-12-30,,Defaulted,3067.47,49,True,True,0.6434520029654217
INV_0664,EXP_023,France,51093.22,2023-03-21,2023-05-05,,Defaulted,14807.69,1019,True,True,0.6676456243957116
INV_0665,EXP_022,UAE,24974.39,2023-09-14,2023-10-29,,Overdue,0.0,842,True,True,0.3278627795940951
INV_0666,EXP_031,France,127157.73,2023-08-25,2023-10-09,2023-10-13,Paid,127157.73,4,True,False,1.4748020855462132
INV_0667,EXP_031,USA,147172.64,2025-01-02,2025-02-01,2025-02-02,Paid,147172.64,1,True,False,1.7069392195609505
INV_0668,EXP_044,USA,5082.87,2025-02-18,2025-05-19,2025-05-24,Paid,5082.87,5,True,False,0.08410364322445461
INV_0669,EXP_021,France,14056.27,2023-01-17,2023-02-16,2023-02-13,Paid,14056.27,-3,False,False,0.18655011607841188
INV_0670,EXP_031,France,140299.44,2025-04-03,2025-05-03,2025-05-08,Paid,140299.44,5,True,False,1.6272224009737026
INV_0671,EXP_026,Singapore,91343.71,2023-05-03,2023-07-02,2023-07-01,Paid,91343.71,-1,False,False,1.1842065044001535
INV_0672,EXP_037,USA,21332.0,2025-08-31,2025-10-15,2025-10-11,Paid,21332.0,-4,False,False,0.28644153286503443
INV_0673,EXP_013,USA,81497.3,2024-05-05,2024-06-04,2024-06-05,Paid,81497.3,1,True,False,1.193849779146665
INV_0674,EXP_041,USA,111256.47,2023-02-14,2023-03-16,,Overdue,0.0,1069,True,True,1.3343800355365747
INV_0675,EXP_003,UAE,69766.01,2023-03-14,2023-04-28,2023-04-28,Paid,69766.01,0,False,False,0.8998104318460053
INV_0676,EXP_037,Singapore,148972.45,2025-10-07,2025-12-06,2025-12-05,Paid,148972.45,-1,False,False,2.0003701918554144
INV_0677,EXP_022,Germany,93996.25,2024-11-20,2025-01-19,2025-01-14,Paid,93996.25,-5,False,False,1.2339789599033835
INV_0678,EXP_018,Germany,48705.8,2025-05-23,2025-06-22,2025-06-29,Paid Late,48705.8,7,True,False,0.49340595061385045
INV_0679,EXP_001,Germany,132693.39,2023-07-03,2023-09-01,2023-09-04,Paid,132693.39,3,True,False,1.755312191396548
INV_0680,EXP_037,Singapore,37639.77,2024-04-18,2024-07-17,2024-07-14,Paid,37639.77,-3,False,False,0.5054187800247204
INV_0681,EXP_036,Germany,36553.57,2025-01-09,2025-02-08,2025-02-25,Paid Late,36553.57,17,True,False,0.43082942101945226
INV_0682,EXP_047,France,136353.81,2024-10-04,2024-11-18,2024-11-22,Paid,136353.81,4,True,False,1.4677178733769316
INV_0683,EXP_013,UK,116605.06,2024-08-20,2024-10-04,2024-11-25,Paid Late,116605.06,52,True,False,1.7081415596391978
INV_0684,EXP_030,Singapore,135518.13,2023-03-09,2023-05-08,2023-05-30,Paid Late,135518.13,22,True,False,1.7311833362822322
INV_0685,EXP_012,Germany,121449.36,2025-03-07,2025-05-06,2025-05-11,Paid,121449.36,5,True,False,1.294692241047016
INV_0686,EXP_019,Singapore,7766.29,2023-12-21,2024-01-20,,Defaulted,2582.42,759,True,True,0.11224412827030456
INV_0687,EXP_029,Germany,118103.08,2025-08-03,2025-10-02,2025-10-23,Paid Late,118103.08,21,True,False,1.614709616427371
INV_0688,EXP_009,UK,76924.3,2023-07-23,2023-09-21,2023-11-08,Paid Late,76924.3,48,True,False,0.8895429592190043
INV_0689,EXP_030,UAE,126217.58,2023-02-23,2023-04-24,2023-04-25,Paid,126217.58,1,True,False,1.6123729809573784
INV_0690,EXP_049,Canada,16493.45,2025-12-14,2026-01-13,2026-02-08,Paid Late,16493.45,26,True,False,0.28027313542723364
INV_0691,EXP_001,France,31673.46,2023-03-10,2023-04-24,2023-06-19,Paid Late,31673.46,56,True,False,0.41898703832731155
INV_0692,EXP_015,UAE,133754.94,2024-05-29,2024-06-28,2024-06-23,Paid,133754.94,-5,False,False,1.6805992990512872
INV_0693,EXP_045,UK,106391.75,2024-08-01,2024-09-30,2024-09-25,Paid,106391.75,-5,False,False,1.9102381392438774
INV_0694,EXP_004,UK,100725.07,2024-10-01,2024-12-30,2025-02-18,Paid Late,100725.07,50,True,False,1.248360274989537
INV_0695,EXP_042,Germany,137549.78,2024-11-18,2024-12-18,2024-12-16,Paid,137549.78,-2,False,False,1.8283295862375197
INV_0696,EXP_037,Singapore,66254.4,2024-04-01,2024-05-31,2024-06-02,Paid,66254.4,2,True,False,0.8896499107000345
INV_0697,EXP_047,USA,145469.52,2023-04-06,2023-06-05,2023-06-10,Paid,145469.52,5,True,False,1.5658397410058655
INV_0698,EXP_048,Canada,23846.06,2023-09-30,2023-10-30,2023-11-04,Paid,23846.06,5,True,False,0.30092263197941665
INV_0699,EXP_004,USA,55343.56,2023-07-09,2023-08-08,2023-08-09,Paid,55343.56,1,True,False,0.6859136636043037
INV_0700,EXP_047,Germany,42257.43,2026-01-17,2026-02-16,2026-02-26,Paid Late,42257.43,10,True,False,0.45486066941565145
INV_0701,EXP_049,Singapore,50755.21,2025-07-17,2025-09-15,2025-09-20,Paid,50755.21,5,True,False,0.8624830975913277
INV_0702,EXP_045,Canada,57977.04,2025-12-26,2026-01-25,2026-03-16,Paid Late,57977.04,50,True,False,1.0409637308199917
INV_0703,EXP_031,UK,65639.01,2025-06-28,2025-07-28,2025-07-26,Paid,65639.01,-2,False,False,0.7612950375977043
INV_0704,EXP_036,Germany,39609.33,2025-06-16,2025-08-15,2025-08-18,Paid,39609.33,3,True,False,0.46684536451209613
INV_0705,EXP_017,Canada,102303.64,2024-06-21,2024-08-05,2024-08-10,Paid,102303.64,5,True,False,1.2218674535499046
INV_0706,EXP_018,UK,80523.5,2024-08-24,2024-10-23,2024-10-26,Paid,80523.5,3,True,False,0.8157298322633934
INV_0707,EXP_003,Germany,121567.83,2024-02-22,2024-04-07,2024-04-04,Paid,121567.83,-3,False,False,1.5679268688417436
INV_0708,EXP_035,France,111636.58,2025-10-04,2025-12-03,2026-01-17,Paid Late,111636.58,45,True,False,1.2046505713309128
INV_0709,EXP_019,UK,53873.26,2024-04-10,2024-05-25,2024-05-24,Paid,53873.26,-1,False,False,0.7786159293278345
INV_0710,EXP_024,France,105615.77,2024-04-15,2024-06-14,2024-06-09,Paid,105615.77,-5,False,False,1.2185189570027166
INV_0711,EXP_032,Canada,19554.82,2023-05-27,2023-07-26,2023-09-16,Paid Late,19554.82,52,True,False,0.23280471975202463
INV_0712,EXP_030,Canada,114264.46,2024-11-12,2024-12-12,2024-12-07,Paid,114264.46,-5,False,False,1.4596772334542076
INV_0713,EXP_010,Singapore,116158.06,2023-05-26,2023-08-24,2023-09-30,Paid Late,116158.06,37,True,False,1.3736484220743794
INV_0714,EXP_029,Germany,84726.77,2024-09-01,2024-10-16,2024-10-21,Paid,84726.77,5,True,False,1.1583874890293302
INV_0715,EXP_022,UAE,104449.34,2023-12-20,2024-02-18,2024-04-12,Paid Late,104449.34,54,True,False,1.3712067017119818
INV_0716,EXP_015,UK,139192.26,2025-03-27,2025-05-26,2025-05-25,Paid,139192.26,-1,False,False,1.7489179434371884
INV_0717,EXP_004,Germany,83742.33,2025-04-27,2025-05-27,2025-05-22,Paid,83742.33,-5,False,False,1.0378806200587853
INV_0718,EXP_018,UAE,76672.52,2025-07-04,2025-08-18,2025-08-21,Paid,76672.52,3,True,False,0.7767181242595227
INV_0719,EXP_006,UAE,23695.95,2025-10-15,2025-12-14,2025-12-15,Paid,23695.95,1,True,False,0.34140379297686496
INV_0720,EXP_024,Germany,28319.62,2025-01-25,2025-03-11,2025-03-12,Paid,28319.62,1,True,False,0.3267314514216321
INV_0721,EXP_001,UK,104977.19,2025-07-18,2025-08-17,2025-08-16,Paid,104977.19,-1,False,False,1.388673101392253
INV_0722,EXP_022,USA,47052.81,2024-10-08,2025-01-06,,Overdue,0.0,407,True,True,0.6177073824150593
INV_0723,EXP_017,France,82169.97,2024-02-29,2024-05-29,2024-06-03,Paid,82169.97,5,True,False,0.9814001926243489
INV_0724,EXP_018,UK,102323.3,2023-06-15,2023-09-13,2023-09-18,Paid,102323.3,5,True,False,1.03656905556312
INV_0725,EXP_048,UK,71294.43,2024-08-30,2024-10-14,2024-10-10,Paid,71294.43,-4,False,False,0.8996919206389768
INV_0726,EXP_034,UAE,17803.32,2024-05-13,2024-07-12,2024-07-14,Paid,17803.32,2,True,False,0.23020318893903502
INV_0727,EXP_004,UAE,87179.23,2024-01-17,2024-03-17,2024-03-20,Paid,87179.23,3,True,False,1.0804766632197536
INV_0728,EXP_049,Canada,77879.18,2023-12-23,2024-01-22,2024-01-21,Paid,77879.18,-1,False,False,1.3234006204342879
INV_0729,EXP_023,France,69366.77,2023-08-23,2023-09-22,,Defaulted,720.49,879,True,True,0.9064298642552518
INV_0730,EXP_044,UK,71162.74,2025-04-28,2025-06-12,2025-06-08,Paid,71162.74,-4,False,False,1.1774933641495111
INV_0731,EXP_016,Canada,31785.97,2023-11-15,2023-12-15,2023-12-31,Paid Late,31785.97,16,True,False,0.41840295916262016
INV_0732,EXP_030,France,145513.62,2025-01-11,2025-02-10,2025-02-12,Paid,145513.62,2,True,False,1.8588712384542565
INV_0733,EXP_028,Germany,89666.95,2024-07-02,2024-08-01,2024-07-30,Paid,89666.95,-2,False,False,0.9233213105572238
INV_0734,EXP_007,Singapore,44472.82,2024-02-25,2024-05-25,2024-05-29,Paid,44472.82,4,True,False,0.7379005226019506
INV_0735,EXP_031,Singapore,63495.26,2023-12-05,2024-01-04,2023-12-30,Paid,63495.26,-5,False,False,0.7364313744064089
INV_0736,EXP_023,Germany,58394.68,2024-09-10,2024-10-25,2024-10-20,Paid,58394.68,-5,False,False,0.7630553053807878
INV_0737,EXP_014,Germany,120020.8,2024-05-23,2024-08-21,2024-09-17,Paid Late,120020.8,27,True,False,1.3682087765290376
INV_0738,EXP_042,USA,45331.51,2024-12-18,2025-02-01,2025-01-31,Paid,45331.51,-1,False,False,0.6025523335756843
INV_0739,EXP_035,UAE,29891.38,2023-01-21,2023-02-20,,Overdue,0.0,1093,True,True,0.3225525897951139
INV_0740,EXP_047,USA,136011.51,2024-11-08,2024-12-23,2024-12-24,Paid,136011.51,1,True,False,1.4640333424638834
INV_0741,EXP_027,UK,100729.84,2024-05-19,2024-06-18,2024-07-18,Paid Late,100729.84,30,True,False,1.1422979388000405
INV_0742,EXP_046,Germany,68306.86,2023-07-27,2023-10-25,2023-10-20,Paid,68306.86,-5,False,False,0.9655140044502624
INV_0743,EXP_030,France,11147.85,2025-03-04,2025-04-18,2025-06-01,Paid Late,11147.85,44,True,False,0.1424087843845977
INV_0744,EXP_028,Singapore,38057.75,2025-02-21,2025-03-23,2025-05-17,Paid Late,38057.75,55,True,False,0.3918894487529595
INV_0745,EXP_024,France,15819.76,2024-12-13,2025-02-11,2025-02-14,Paid,15819.76,3,True,False,0.18251703751469403
INV_0746,EXP_010,Canada,55244.13,2026-02-06,2026-04-07,2026-04-03,Paid,55244.13,-4,False,False,0.6532995816508289
INV_0747,EXP_043,Germany,130485.14,2024-12-13,2025-01-27,2025-01-29,Paid,130485.14,2,True,False,1.4779080227304582
INV_0748,EXP_026,Singapore,119009.64,2024-07-12,2024-09-10,2024-09-05,Paid,119009.64,-5,False,False,1.54287569198055
INV_0749,EXP_012,UAE,102588.42,2023-09-07,2023-10-22,2023-10-21,Paid,102588.42,-1,False,False,1.0936280882441252
INV_0750,EXP_031,Canada,127155.39,2023-11-02,2024-01-01,2023-12-28,Paid,127155.39,-4,False,False,1.4747749457342634
INV_0751,EXP_017,France,115979.14,2025-08-06,2025-09-05,2025-09-06,Paid,115979.14,1,True,False,1.3852013130393783
INV_0752,EXP_017,UAE,111534.06,2025-03-15,2025-04-14,2025-05-07,Paid Late,111534.06,23,True,False,1.3321113293357134
INV_0753,EXP_030,UAE,136912.07,2024-07-30,2024-09-28,,Defaulted,17465.11,507,True,True,1.7489902946558258
INV_0754,EXP_041,Singapore,6244.69,2023-08-01,2023-08-31,2023-09-04,Paid,6244.69,4,True,False,0.0748971243120952
INV_0755,EXP_049,Canada,18128.52,2023-07-17,2023-10-15,2023-10-12,Paid,18128.52,-3,False,False,0.30805787394725265
INV_0756,EXP_050,Canada,40786.59,2025-01-04,2025-03-05,2025-03-09,Paid,40786.59,4,True,False,0.4435870356136731
INV_0757,EXP_009,France,103559.09,2024-06-17,2024-07-17,2024-08-28,Paid Late,103559.09,42,True,False,1.1975443308892921
INV_0758,EXP_050,UK,143340.25,2024-04-13,2024-05-28,,Overdue,0.0,630,True,True,1.5589407347273407
INV_0759,EXP_033,UAE,39302.88,2023-03-12,2023-05-11,2023-05-08,Paid,39302.88,-3,False,False,0.5091846528172832
INV_0760,EXP_022,USA,143079.16,2025-04-27,2025-06-11,2025-06-12,Paid,143079.16,1,True,False,1.8783374128292332
INV_0761,EXP_036,France,59814.88,2023-06-03,2023-09-01,2023-09-05,Paid,59814.88,4,True,False,0.7049929765751475
INV_0762,EXP_012,UK,100933.55,2023-09-02,2023-10-02,2023-10-03,Paid,100933.55,1,True,False,1.0759866008872427
INV_0763,EXP_005,France,122910.6,2023-06-21,2023-07-21,2023-08-21,Paid Late,122910.6,31,True,False,1.6761769115564955
INV_0764,EXP_016,Canada,55902.05,2023-09-03,2023-10-18,2023-10-19,Paid,55902.05,1,True,False,0.735846134104347
INV_0765,EXP_001,Singapore,21290.09,2025-12-24,2026-01-23,,Overdue,0.0,25,True,False,0.28163237470178226
INV_0766,EXP_046,France,23531.42,2023-09-26,2023-10-26,2023-11-19,Paid Late,23531.42,24,True,False,0.33261542917652764
INV_0767,EXP_033,USA,146008.35,2023-04-18,2023-05-18,2023-05-15,Paid,146008.35,-3,False,False,1.8915970280848216
INV_0768,EXP_004,Canada,109470.04,2025-05-10,2025-06-24,2025-06-22,Paid,109470.04,-2,False,False,1.3567431547827726
INV_0769,EXP_042,UAE,98412.26,2024-11-23,2025-02-21,2025-02-16,Paid,98412.26,-5,False,False,1.308108574266707
INV_0770,EXP_031,Singapore,122291.56,2023-04-26,2023-06-25,2023-06-20,Paid,122291.56,-5,False,False,1.418363222846931
INV_0771,EXP_028,France,143458.5,2024-02-01,2024-05-01,2024-05-02,Paid,143458.5,1,True,False,1.4772253347590554
INV_0772,EXP_026,Germany,148347.47,2024-07-17,2024-08-31,2024-08-28,Paid,148347.47,-3,False,False,1.9232198789090855
INV_0773,EXP_039,UK,29020.58,2025-01-20,2025-03-06,2025-03-10,Paid,29020.58,4,True,False,0.3961702893442595
INV_0774,EXP_025,Germany,99539.3,2023-01-17,2023-04-17,2023-04-12,Paid,99539.3,-5,False,False,1.4465212533598857
INV_0775,EXP_008,Canada,93913.13,2024-07-25,2024-09-23,2024-09-27,Paid,93913.13,4,True,False,1.2822180919161763
INV_0776,EXP_038,Singapore,84070.53,2025-07-01,2025-08-15,2025-09-28,Paid Late,84070.53,44,True,False,1.022554848189386
INV_0777,EXP_022,UAE,61775.95,2025-02-22,2025-04-08,2025-04-08,Paid,61775.95,0,False,False,0.8109921675390606
INV_0778,EXP_042,France,30087.63,2023-12-21,2024-03-20,,Defaulted,11084.76,699,True,True,0.39992869569669676
INV_0779,EXP_015,France,14138.66,2025-08-07,2025-09-21,2025-09-20,Paid,14138.66,-1,False,False,0.17764893083967195
INV_0780,EXP_033,USA,25968.56,2023-01-24,2023-03-25,2023-03-26,Paid,25968.56,1,True,False,0.33643316234751214
INV_0781,EXP_027,Canada,31164.1,2023-04-01,2023-05-01,2023-04-26,Paid,31164.1,-5,False,False,0.35340756219366914
INV_0782,EXP_038,UAE,81608.44,2024-02-13,2024-03-14,2024-03-09,Paid,81608.44,-5,False,False,0.992608301329522
INV_0783,EXP_014,USA,105184.75,2024-11-29,2025-02-27,2025-02-23,Paid,105184.75,-4,False,False,1.1990813101313496
INV_0784,EXP_036,UK,108941.08,2025-10-31,2025-11-30,2026-01-01,Paid Late,108941.08,32,True,False,1.2840065258094853
INV_0785,EXP_008,France,124314.53,2024-07-30,2024-09-13,2024-09-09,Paid,124314.53,-4,False,False,1.6972955693634773
INV_0786,EXP_004,USA,135110.42,2024-07-22,2024-08-21,2024-09-29,Paid Late,135110.42,39,True,False,1.6745233442394418
INV_0787,EXP_049,Canada,56488.89,2025-04-15,2025-05-15,2025-05-18,Paid,56488.89,3,True,False,0.9599155008263344
INV_0788,EXP_036,Singapore,140509.35,2025-02-26,2025-04-27,2025-04-24,Paid,140509.35,-3,False,False,1.6560779674411987
INV_0789,EXP_007,UAE,139181.84,2025-10-15,2025-12-14,2025-12-11,Paid,139181.84,-3,False,False,2.30932853982952
INV_0790,EXP_022,UK,15474.6,2025-05-15,2025-07-14,2025-07-16,Paid,15474.6,2,True,False,0.20314992154390096
INV_0791,EXP_048,USA,55882.36,2025-02-05,2025-05-06,2025-05-11,Paid,55882.36,5,True,False,0.7052010626670098
INV_0792,EXP_015,USA,120492.74,2023-10-04,2023-11-03,,Defaulted,7906.75,837,True,True,1.5139628815561428
INV_0793,EXP_016,Germany,62991.2,2023-10-07,2024-01-05,2024-01-15,Paid Late,62991.2,10,True,False,0.8291615603111825
INV_0794,EXP_021,Germany,32371.15,2023-06-08,2023-09-06,2023-09-10,Paid,32371.15,4,True,False,0.429619080317302
INV_0795,EXP_020,UK,144635.64,2025-06-18,2025-08-17,2025-08-22,Paid,144635.64,5,True,False,1.776310616792976
INV_0796,EXP_001,USA,77506.09,2024-06-08,2024-07-23,2024-07-18,Paid,77506.09,-5,False,False,1.0252762755136338
INV_0797,EXP_049,Singapore,144412.75,2025-12-29,2026-02-12,2026-02-09,Paid,144412.75,-3,False,False,2.4540053317025388
INV_0798,EXP_008,Singapore,101947.55,2023-07-03,2023-08-02,2023-08-02,Paid,101947.55,0,False,False,1.3919139212645664
INV_0799,EXP_025,Singapore,141667.28,2023-11-01,2023-12-31,2024-02-19,Paid Late,141667.28,50,True,False,2.058731892083688
INV_0800,EXP_042,USA,35922.7,2024-04-21,2024-06-05,2024-06-24,Paid Late,35922.7,19,True,False,0.47748920592628025
INV_0801,EXP_001,France,111987.33,2024-11-29,2025-02-27,2025-04-23,Paid Late,111987.33,55,True,False,1.4814055593194835
INV_0802,EXP_036,Canada,52591.6,2024-10-28,2024-12-12,,Overdue,0.0,432,True,True,0.6198576111303663
INV_0803,EXP_036,Canada,22656.37,2025-05-20,2025-06-19,,Overdue,0.0,243,True,True,0.26703358302629504
INV_0804,EXP_032,USA,102906.15,2025-02-05,2025-03-07,2025-03-07,Paid,102906.15,0,False,False,1.2251218580130019
INV_0805,EXP_046,UAE,58979.26,2023-02-08,2023-05-09,,Defaulted,7185.66,1015,True,True,0.8336688511536496
INV_0806,EXP_005,Canada,88770.75,2025-12-04,2026-02-02,2026-01-29,Paid,88770.75,-4,False,False,1.2105992613456753
INV_0807,EXP_048,USA,51116.43,2024-08-08,2024-09-07,2024-09-04,Paid,51116.43,-3,False,False,0.6450579530954637
INV_0808,EXP_012,Germany,139298.72,2023-08-17,2023-10-16,2023-10-14,Paid,139298.72,-2,False,False,1.484972600693662
INV_0809,EXP_048,UK,115515.62,2025-09-05,2025-10-05,2025-10-06,Paid,115515.62,1,True,False,1.4577361796931712
INV_0810,EXP_041,Germany,28460.71,2024-08-18,2024-10-17,2024-10-15,Paid,28460.71,-2,False,False,0.3413500645957592
INV_0811,EXP_008,Singapore,31586.17,2025-09-10,2025-10-25,2025-10-25,Paid,31586.17,0,False,False,0.4312534214155142
INV_0812,EXP_013,Germany,5914.85,2023-02-16,2023-04-02,2023-04-06,Paid,5914.85,4,True,False,0.08664633510785819
INV_0813,EXP_014,Germany,100850.92,2025-02-12,2025-04-13,2025-04-15,Paid,100850.92,2,True,False,1.1496766715854905
INV_0814,EXP_010,UAE,51221.38,2025-02-24,2025-05-25,2025-05-21,Paid,51221.38,-4,False,False,0.6057278144407041
INV_0815,EXP_034,UAE,23090.52,2024-05-19,2024-07-03,,Overdue,0.0,594,True,True,0.2985685444209601
INV_0816,EXP_046,Canada,33144.81,2024-07-27,2024-09-25,2024-09-23,Paid,33144.81,-2,False,False,0.468500209639897
INV_0817,EXP_047,UK,83109.54,2023-10-20,2024-01-18,,Defaulted,6526.92,761,True,True,0.8945944180520883
INV_0818,EXP_044,Germany,70261.26,2023-12-22,2024-02-20,,Defaulted,27052.68,728,True,True,1.1625770368985717
INV_0819,EXP_030,UAE,22159.76,2025-10-01,2025-12-30,2026-01-01,Paid,22159.76,2,True,False,0.283080996232855
INV_0820,EXP_050,UK,77041.04,2024-12-01,2025-01-30,2025-01-31,Paid,77041.04,1,True,False,0.8378833963367472
INV_0821,EXP_026,France,26504.81,2025-04-08,2025-05-08,2025-05-10,Paid,26504.81,2,True,False,0.3436160891635585
INV_0822,EXP_036,UAE,111507.86,2024-10-26,2024-12-25,2024-12-25,Paid,111507.86,0,False,False,1.3142592300264555
INV_0823,EXP_010,France,134204.8,2025-04-24,2025-06-23,2025-06-26,Paid,134204.8,3,True,False,1.5870634526334864
INV_0824,EXP_010,Canada,117793.31,2023-11-24,2024-01-08,2024-01-04,Paid,117793.31,-4,False,False,1.392986370574872
INV_0825,EXP_039,Canada,80866.55,2023-01-24,2023-02-23,2023-02-26,Paid,80866.55,3,True,False,1.1039381194921682
INV_0826,EXP_048,Germany,69109.29,2024-11-18,2025-01-02,2025-01-26,Paid Late,69109.29,24,True,False,0.8721167958576291
INV_0827,EXP_001,UK,57123.81,2023-09-06,2023-11-05,2023-10-31,Paid,57123.81,-5,False,False,0.7556527127087493
INV_0828,EXP_019,Canada,66279.82,2024-07-03,2024-09-01,2024-09-03,Paid,66279.82,2,True,False,0.9579246484244985
INV_0829,EXP_048,UK,147937.84,2025-03-30,2025-06-28,2025-07-03,Paid,147937.84,5,True,False,1.866884683765361
INV_0830,EXP_047,Singapore,59340.3,2026-02-13,2026-03-30,2026-04-03,Paid,59340.3,4,True,False,0.6387413664608942
INV_0831,EXP_019,Germany,27463.91,2025-09-12,2025-10-27,2025-10-27,Paid,27463.91,0,False,False,0.396928602568807
INV_0832,EXP_009,UK,123234.94,2024-01-07,2024-04-06,2024-04-10,Paid,123234.94,4,True,False,1.4250733930211446
INV_0833,EXP_039,UK,17913.8,2023-08-09,2023-09-08,,Overdue,0.0,893,True,True,0.24454767372861588
INV_0834,EXP_010,France,43848.82,2024-12-31,2025-03-31,2025-03-26,Paid,43848.82,-5,False,False,0.518542255292689
INV_0835,EXP_028,Singapore,72862.38,2025-10-26,2025-11-25,2025-11-29,Paid,72862.38,4,True,False,0.7502807689111591
INV_0836,EXP_042,Canada,80309.26,2024-01-02,2024-03-02,2024-02-28,Paid,80309.26,-3,False,False,1.067481141059196
INV_0837,EXP_003,UK,30455.43,2023-01-25,2023-03-26,2023-03-25,Paid,30455.43,-1,False,False,0.39280035679775566
INV_0838,EXP_005,Singapore,145163.61,2024-05-13,2024-08-11,2024-08-11,Paid,145163.61,0,False,False,1.9796493669398048
INV_0839,EXP_044,France,7062.55,2025-02-23,2025-04-09,2025-04-14,Paid,7062.55,5,True,False,0.11686039293841312
INV_0840,EXP_039,Germany,73408.89,2023-08-30,2023-10-29,2023-10-30,Paid,73408.89,1,True,False,1.002130942653142
INV_0841,EXP_006,USA,62365.95,2023-01-27,2023-04-27,2023-05-01,Paid,62365.95,4,True,False,0.898548987595159
INV_0842,EXP_046,Singapore,77569.78,2025-06-09,2025-08-08,2025-08-11,Paid,77569.78,3,True,False,1.096444909224723
INV_0843,EXP_030,UK,115576.35,2024-01-31,2024-03-01,2024-02-28,Paid,115576.35,-2,False,False,1.4764360398739487
INV_0844,EXP_027,Canada,115592.32,2023-05-04,2023-08-02,2023-08-03,Paid,115592.32,1,True,False,1.310841642130224
INV_0845,EXP_044,Canada,20893.06,2024-02-02,2024-04-02,2024-04-07,Paid,20893.06,5,True,False,0.3457067491608331
INV_0846,EXP_024,UK,118094.37,2025-04-07,2025-07-06,2025-07-06,Paid,118094.37,0,False,False,1.3624880882873165
