invoice_id,exporter_id,importer_country,invoice_amount,risk_score,risk_category,risk_explanation,default_rate_raw,avg_delay_raw,volatility_raw,country_risk_raw
INV_0527,EXP_037,UAE,77742.02,57.27,Medium,Risk Drivers: High-risk importer country (UAE),0.1363636363636363,70.45454545454545,1.043903214739554,0.13286713286713286
INV_0528,EXP_026,France,98634.66,37.94,Medium,Standard risk profile. No major red flags.,0.0833333333333333,64.125,1.2787285072097208,0.05755395683453238
INV_0529,EXP_014,Canada,123996.92,23.45,Low,Standard risk profile. No major red flags.,0.0416666666666666,21.25,1.4135356055497792,0.06206896551724138
INV_0530,EXP_025,Canada,110528.16,32.52,Medium,Standard risk profile. No major red flags.,0.0454545454545454,56.04545454545455,1.6062131493265672,0.06206896551724138
INV_0531,EXP_028,France,93730.41,43.25,Medium,Standard risk profile. No major red flags.,0.1052631578947368,83.57894736842105,0.9651636974410964,0.05755395683453238
INV_0532,EXP_036,Canada,114801.22,55.44,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.3530755859120398,0.06206896551724138
INV_0533,EXP_040,Singapore,58934.21,7.8,Low,Standard risk profile. No major red flags.,0.0,2.375,0.6126827430728207,0.08196721311475409
INV_0534,EXP_022,Canada,53279.88,46.93,Medium,Standard risk profile. No major red flags.,0.12,96.52,0.6994561049635181,0.06206896551724138
INV_0535,EXP_042,Singapore,5763.57,37.74,Medium,Standard risk profile. No major red flags.,0.1,82.05,0.0766101229195058,0.08196721311475409
INV_0536,EXP_035,France,94137.58,31.15,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.0158219602455532,0.05755395683453238
INV_0537,EXP_017,USA,42269.2,39.27,Medium,Standard risk profile. No major red flags.,0.0869565217391304,66.95652173913044,0.5048438136472135,0.10714285714285714
INV_0538,EXP_033,Singapore,80655.7,42.82,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,1.0449271046354605,0.08196721311475409
INV_0539,EXP_039,UAE,112650.31,37.68,Medium,Risk Drivers: High-risk importer country (UAE),0.0416666666666666,40.833333333333336,1.5378295646544806,0.13286713286713286
INV_0540,EXP_011,France,123486.32,13.53,Low,Standard risk profile. No major red flags.,0.0,2.923076923076923,1.669772472015705,0.05755395683453238
INV_0541,EXP_025,UAE,70259.88,37.02,Medium,Risk Drivers: High-risk importer country (UAE),0.0454545454545454,56.04545454545455,1.021027972655174,0.13286713286713286
INV_0542,EXP_023,Singapore,40517.7,60.7,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.529453127353847,0.08196721311475409
INV_0543,EXP_046,Germany,142749.6,66.67,Medium,Risk Drivers: High historical default rate (15.8%); Unusual invoice amount (high volatility),0.1578947368421052,103.63157894736842,2.0177583617468753,0.06289308176100629
INV_0544,EXP_042,Germany,61523.65,41.42,Medium,Standard risk profile. No major red flags.,0.1,82.05,0.8177803668484382,0.06289308176100629
INV_0545,EXP_007,UK,31097.59,66.01,Medium,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg),0.1904761904761904,113.28571428571428,0.5159764528685429,0.09210526315789473
INV_0546,EXP_024,Germany,18551.06,71.92,High,Risk Drivers: High historical default rate (21.1%); Frequent payment delays (157.2 days avg),0.2105263157894736,157.21052631578948,0.214028816742943,0.06289308176100629
INV_0547,EXP_039,Singapore,52795.0,24.07,Low,Standard risk profile. No major red flags.,0.0416666666666666,40.833333333333336,0.7207233772009443,0.08196721311475409
INV_0548,EXP_015,Singapore,69139.13,27.78,Low,Standard risk profile. No major red flags.,0.0476190476190476,47.714285714285715,0.8687168744198593,0.08196721311475409
INV_0549,EXP_006,UK,93716.66,29.42,Low,Standard risk profile. No major red flags.,0.0555555555555555,20.61111111111111,1.3502401545041764,0.09210526315789473
INV_0550,EXP_033,Singapore,102812.06,45.22,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,1.3319716793407936,0.08196721311475409
INV_0551,EXP_025,France,47812.46,24.28,Low,Standard risk profile. No major red flags.,0.0454545454545454,56.04545454545455,0.6948184241341802,0.05755395683453238
INV_0552,EXP_008,USA,60434.77,26.51,Low,Standard risk profile. No major red flags.,0.0555555555555555,18.0,0.8251301545885327,0.10714285714285714
INV_0553,EXP_026,Singapore,57068.91,36.66,Medium,Standard risk profile. No major red flags.,0.0833333333333333,64.125,0.7398579981153268,0.08196721311475409
INV_0554,EXP_036,Canada,85039.36,52.5,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.0022949395275145,0.06206896551724138
INV_0555,EXP_028,Germany,116525.11,45.92,Medium,Standard risk profile. No major red flags.,0.1052631578947368,83.57894736842105,1.1998859923084777,0.06289308176100629
INV_0556,EXP_045,UK,8170.92,24.43,Low,Standard risk profile. No major red flags.,0.0555555555555555,46.94444444444444,0.1467068923738032,0.09210526315789473
INV_0557,EXP_019,France,32881.78,56.86,Medium,Risk Drivers: High historical default rate (19.0%),0.1904761904761904,91.47619047619048,0.4752316398275026,0.05755395683453238
INV_0558,EXP_005,Canada,26862.45,32.92,Medium,Standard risk profile. No major red flags.,0.0909090909090909,67.18181818181819,0.3663330784964094,0.06206896551724138
INV_0559,EXP_046,France,11600.98,50.41,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,103.63157894736842,0.1639792643864379,0.05755395683453238
INV_0560,EXP_022,UAE,119592.4,63.63,Medium,Risk Drivers: High-risk importer country (UAE),0.12,96.52,1.5700041795747106,0.13286713286713286
INV_0561,EXP_050,USA,123906.04,67.52,Medium,Risk Drivers: Frequent payment delays (121.4 days avg),0.1428571428571428,121.42857142857144,1.3475780392091912,0.10714285714285714
INV_0562,EXP_050,UAE,132700.21,71.73,High,Risk Drivers: Frequent payment delays (121.4 days avg); High-risk importer country (UAE),0.1428571428571428,121.42857142857144,1.4432217250623771,0.13286713286713286
INV_0563,EXP_024,USA,139833.53,89.53,High,Risk Drivers: High historical default rate (21.1%); Frequent payment delays (157.2 days avg),0.2105263157894736,157.21052631578948,1.613298914826906,0.10714285714285714
INV_0564,EXP_037,Canada,5153.63,39.7,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,0.0692018412253528,0.06206896551724138
INV_0565,EXP_018,USA,121607.75,16.55,Low,Standard risk profile. No major red flags.,0.0,3.473684210526316,1.2319269469090226,0.10714285714285714
INV_0566,EXP_040,Germany,61394.69,5.48,Low,Standard risk profile. No major red flags.,0.0,2.375,0.6382620057061167,0.06289308176100629
INV_0567,EXP_035,USA,22992.69,31.29,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,0.2481100473064882,0.10714285714285714
INV_0568,EXP_036,UAE,55854.93,59.01,Medium,Risk Drivers: High-risk importer country (UAE),0.1333333333333333,99.1,0.6583200260051764,0.13286713286713286
INV_0569,EXP_004,UAE,27894.12,42.39,Medium,Risk Drivers: High-risk importer country (UAE),0.1111111111111111,48.629629629629626,0.345712455834393,0.13286713286713286
INV_0570,EXP_013,France,95853.77,54.74,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,1.4041569738491362,0.05755395683453238
INV_0571,EXP_010,USA,113168.57,30.47,Medium,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,1.338295660317622,0.10714285714285714
INV_0572,EXP_041,Germany,80720.69,53.23,Medium,Risk Drivers: Frequent payment delays (119.2 days avg),0.1176470588235294,119.17647058823528,0.9681421421220432,0.06289308176100629
INV_0573,EXP_044,France,103104.51,62.29,Medium,Risk Drivers: Frequent payment delays (112.9 days avg),0.1428571428571428,112.92857142857144,1.7060174515327389,0.05755395683453238
INV_0574,EXP_036,Germany,73933.61,51.51,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,0.8713998219648036,0.06289308176100629
INV_0575,EXP_023,UAE,101554.16,74.14,High,Risk Drivers: Frequent payment delays (138.9 days avg); High-risk importer country (UAE),0.1428571428571428,138.89285714285714,1.3270291158627705,0.13286713286713286
INV_0576,EXP_010,UAE,123417.82,34.9,Medium,Risk Drivers: High-risk importer country (UAE),0.0357142857142857,35.714285714285715,1.4595000441541448,0.13286713286713286
INV_0577,EXP_010,Singapore,73167.16,23.16,Low,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,0.8652516569376559,0.08196721311475409
INV_0578,EXP_003,USA,63745.98,14.11,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,0.8221668086256735,0.10714285714285714
INV_0579,EXP_012,UAE,63170.04,15.25,Low,Risk Drivers: High-risk importer country (UAE),0.0,3.3157894736842106,0.6734145050630951,0.13286713286713286
INV_0580,EXP_023,France,11884.9,54.32,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.1553024350663472,0.05755395683453238
INV_0581,EXP_039,Singapore,66679.18,25.66,Low,Standard risk profile. No major red flags.,0.0416666666666666,40.833333333333336,0.9102612709269752,0.08196721311475409
INV_0582,EXP_019,France,84825.03,63.16,Medium,Risk Drivers: High historical default rate (19.0%),0.1904761904761904,91.47619047619048,1.2259536468316832,0.05755395683453238
INV_0583,EXP_023,Germany,66767.91,61.04,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.8724700256031365,0.06289308176100629
INV_0584,EXP_022,Germany,42480.14,45.85,Medium,Standard risk profile. No major red flags.,0.12,96.52,0.5576775560062249,0.06289308176100629
INV_0585,EXP_029,Germany,99647.33,46.54,Medium,Standard risk profile. No major red flags.,0.0833333333333333,101.25,1.3623819294324218,0.06289308176100629
INV_0586,EXP_014,UAE,123930.66,32.84,Medium,Risk Drivers: High-risk importer country (UAE),0.0416666666666666,21.25,1.412780257197387,0.13286713286713286
INV_0587,EXP_038,France,47911.77,36.98,Medium,Standard risk profile. No major red flags.,0.1176470588235294,55.64705882352941,0.5827537033349829,0.05755395683453238
INV_0588,EXP_048,USA,25483.4,40.19,Medium,Standard risk profile. No major red flags.,0.0909090909090909,75.72727272727273,0.321584857195875,0.10714285714285714
INV_0589,EXP_013,Singapore,32135.32,50.15,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,0.470748658971615,0.08196721311475409
INV_0590,EXP_023,USA,67473.72,66.99,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.8816929901795467,0.10714285714285714
INV_0591,EXP_018,UK,133594.65,15.57,Low,Standard risk profile. No major red flags.,0.0,3.473684210526316,1.3533582300295783,0.09210526315789473
INV_0592,EXP_033,Canada,40407.87,35.8,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,0.5235002436726244,0.06206896551724138
INV_0593,EXP_049,UAE,33663.99,37.7,Medium,Risk Drivers: High-risk importer country (UAE),0.0588235294117647,65.88235294117646,0.5720520587439886,0.13286713286713286
INV_0594,EXP_021,UK,136762.43,28.64,Low,Standard risk profile. No major red flags.,0.0476190476190476,4.238095238095238,1.8150652478691485,0.09210526315789473
INV_0595,EXP_027,Singapore,71217.07,31.8,Medium,Standard risk profile. No major red flags.,0.0588235294117647,60.11764705882353,0.8076168121420447,0.08196721311475409
INV_0596,EXP_042,Singapore,117024.03,50.14,Medium,Standard risk profile. No major red flags.,0.1,82.05,1.555498644561606,0.08196721311475409
INV_0597,EXP_033,Canada,68643.8,38.87,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,0.8893080983138901,0.06206896551724138
INV_0598,EXP_017,Germany,96942.44,38.87,Medium,Standard risk profile. No major red flags.,0.0869565217391304,66.95652173913044,1.157835755440514,0.06289308176100629
INV_0599,EXP_026,Germany,66595.66,35.17,Medium,Standard risk profile. No major red flags.,0.0833333333333333,64.125,0.8633655643811832,0.06289308176100629
INV_0600,EXP_038,Canada,118494.76,44.78,Medium,Standard risk profile. No major red flags.,0.1176470588235294,55.64705882352941,1.4412588016637664,0.06206896551724138
INV_0601,EXP_010,France,7921.02,13.45,Low,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,0.0936714733718831,0.05755395683453238
INV_0602,EXP_021,UK,97896.32,24.31,Low,Standard risk profile. No major red flags.,0.0476190476190476,4.238095238095238,1.299247229858942,0.09210526315789473
INV_0603,EXP_008,UK,5584.01,18.23,Low,Standard risk profile. No major red flags.,0.0555555555555555,18.0,0.0762398042471893,0.09210526315789473
INV_0604,EXP_043,Singapore,127954.45,48.67,Medium,Risk Drivers: High historical default rate (15.0%),0.15,30.0,1.449244781429236,0.08196721311475409
INV_0605,EXP_050,Canada,76569.71,57.21,Medium,Risk Drivers: Frequent payment delays (121.4 days avg),0.1428571428571428,121.42857142857144,0.8327573027482471,0.06206896551724138
INV_0606,EXP_042,UAE,107773.39,55.87,Medium,Risk Drivers: High-risk importer country (UAE),0.1,82.05,1.4325379331476564,0.13286713286713286
INV_0607,EXP_020,UAE,44010.95,30.75,Medium,Risk Drivers: High-risk importer country (UAE),0.0555555555555555,34.611111111111114,0.5405107464532588,0.13286713286713286
INV_0608,EXP_025,UK,63130.7,30.74,Medium,Standard risk profile. No major red flags.,0.0454545454545454,56.04545454545455,0.9174255725074107,0.09210526315789473
INV_0609,EXP_046,Germany,104864.4,62.18,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,103.63157894736842,1.4822529796900938,0.06289308176100629
INV_0610,EXP_034,USA,5419.58,31.49,Medium,Standard risk profile. No major red flags.,0.0769230769230769,55.46153846153846,0.0700770754393121,0.10714285714285714
INV_0611,EXP_020,UAE,20815.3,28.36,Low,Risk Drivers: High-risk importer country (UAE),0.0555555555555555,34.611111111111114,0.2556385022511106,0.13286713286713286
INV_0612,EXP_009,Germany,136405.72,27.19,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,1.577378641381188,0.06289308176100629
INV_0613,EXP_009,USA,48119.55,24.5,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,0.5564484422124977,0.10714285714285714
INV_0614,EXP_041,USA,18011.17,52.8,Medium,Risk Drivers: Frequent payment delays (119.2 days avg),0.1176470588235294,119.17647058823528,0.2160211056907997,0.10714285714285714
INV_0615,EXP_047,UK,73586.6,29.5,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.7920891103889134,0.09210526315789473
INV_0616,EXP_003,France,12958.15,2.03,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,0.1671283558773866,0.05755395683453238
INV_0617,EXP_042,Germany,18197.76,36.59,Medium,Standard risk profile. No major red flags.,0.1,82.05,0.2418869954662936,0.06289308176100629
INV_0618,EXP_012,UK,33710.21,7.2,Low,Standard risk profile. No major red flags.,0.0,3.3157894736842106,0.3593625139816754,0.09210526315789473
INV_0619,EXP_007,USA,7639.85,64.75,Medium,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg),0.1904761904761904,113.28571428571428,0.1267616784274195,0.10714285714285714
INV_0620,EXP_049,USA,100614.65,43.82,Medium,Standard risk profile. No major red flags.,0.0588235294117647,65.88235294117646,1.709744378854255,0.10714285714285714
INV_0621,EXP_044,UK,100433.15,66.51,Medium,Risk Drivers: Frequent payment delays (112.9 days avg),0.1428571428571428,112.92857142857144,1.661815827575392,0.09210526315789473
INV_0622,EXP_035,Canada,96156.98,31.93,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.0376129481434773,0.06206896551724138
INV_0623,EXP_005,UAE,5288.36,39.85,Medium,Risk Drivers: High-risk importer country (UAE),0.0909090909090909,67.18181818181819,0.0721193040469976,0.13286713286713286
INV_0624,EXP_020,Germany,34750.17,20.51,Low,Standard risk profile. No major red flags.,0.0555555555555555,34.611111111111114,0.4267765255255258,0.06289308176100629
INV_0625,EXP_029,UAE,86464.85,54.32,Medium,Risk Drivers: High-risk importer country (UAE),0.0833333333333333,101.25,1.1821505821689848,0.13286713286713286
INV_0626,EXP_006,UAE,79074.77,33.06,Medium,Risk Drivers: High-risk importer country (UAE),0.0555555555555555,20.61111111111111,1.1392844096469317,0.13286713286713286
INV_0627,EXP_019,USA,27150.89,62.75,Medium,Risk Drivers: High historical default rate (19.0%),0.1904761904761904,91.47619047619048,0.3924046075813457,0.10714285714285714
INV_0628,EXP_046,USA,32499.45,59.48,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,103.63157894736842,0.459378078745401,0.10714285714285714
INV_0629,EXP_006,UK,40058.11,22.94,Low,Standard risk profile. No major red flags.,0.0555555555555555,20.61111111111111,0.5771446468060779,0.09210526315789473
INV_0630,EXP_023,Singapore,68714.23,63.79,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.897902989735635,0.08196721311475409
INV_0631,EXP_026,Germany,142890.42,43.46,Medium,Standard risk profile. No major red flags.,0.0833333333333333,64.125,1.8524730907083784,0.06289308176100629
INV_0632,EXP_046,Germany,27649.45,53.03,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,103.63157894736842,0.3908235745333236,0.06289308176100629
INV_0633,EXP_023,Singapore,144606.26,72.1,High,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,1.8895997697782336,0.08196721311475409
INV_0634,EXP_035,UK,48860.12,31.64,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,0.5272409050268018,0.09210526315789473
INV_0635,EXP_037,Singapore,108252.09,53.95,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,1.4535859082806897,0.08196721311475409
INV_0636,EXP_013,Canada,96257.84,55.39,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,1.410076174611122,0.06206896551724138
INV_0637,EXP_001,Canada,14779.44,49.21,Medium,Risk Drivers: Frequent payment delays (114.1 days avg),0.1363636363636363,114.0909090909091,0.1955073362283818,0.06206896551724138
INV_0638,EXP_009,Germany,103861.33,24.03,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,1.2010393963496782,0.06289308176100629
INV_0639,EXP_015,UK,130661.78,35.61,Medium,Standard risk profile. No major red flags.,0.0476190476190476,47.714285714285715,1.6417344726168133,0.09210526315789473
INV_0640,EXP_024,UK,20469.35,75.99,High,Risk Drivers: High historical default rate (21.1%); Frequent payment delays (157.2 days avg),0.2105263157894736,157.21052631578948,0.2361606700639834,0.09210526315789473
INV_0641,EXP_035,UK,129113.54,38.9,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.3932413526780976,0.09210526315789473
INV_0642,EXP_006,France,92453.22,24.68,Low,Standard risk profile. No major red flags.,0.0555555555555555,20.61111111111111,1.3320369084558563,0.05755395683453238
INV_0643,EXP_008,France,87803.83,23.06,Low,Standard risk profile. No major red flags.,0.0555555555555555,18.0,1.1988063795289574,0.05755395683453238
INV_0644,EXP_035,Singapore,45925.15,30.03,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,0.4955701633457229,0.08196721311475409
INV_0645,EXP_020,UAE,113214.63,37.88,Medium,Risk Drivers: High-risk importer country (UAE),0.0555555555555555,34.611111111111114,1.3904204333405554,0.13286713286713286
INV_0646,EXP_009,France,140852.52,26.91,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,1.628800878971326,0.05755395683453238
INV_0647,EXP_021,UAE,81769.81,27.93,Low,Risk Drivers: High-risk importer country (UAE),0.0476190476190476,4.238095238095238,1.0852215806333887,0.13286713286713286
INV_0648,EXP_010,Canada,105253.97,23.7,Low,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,1.24470010783207,0.06206896551724138
INV_0649,EXP_012,USA,17030.83,7.71,Low,Standard risk profile. No major red flags.,0.0,3.3157894736842106,0.1815545463524118,0.10714285714285714
INV_0650,EXP_042,France,36464.58,37.92,Medium,Standard risk profile. No major red flags.,0.1,82.05,0.4846919454449505,0.05755395683453238
INV_0651,EXP_014,UK,111028.14,26.2,Low,Standard risk profile. No major red flags.,0.0416666666666666,21.25,1.2656945761875833,0.09210526315789473
INV_0652,EXP_019,UAE,6795.58,63.7,Medium,Risk Drivers: High historical default rate (19.0%); High-risk importer country (UAE),0.1904761904761904,91.47619047619048,0.0982147142575304,0.13286713286713286
INV_0653,EXP_040,Canada,119998.52,10.48,Low,Standard risk profile. No major red flags.,0.0,2.375,1.247510103185887,0.06206896551724138
INV_0654,EXP_008,USA,57416.98,26.16,Low,Standard risk profile. No major red flags.,0.0555555555555555,18.0,0.7839275566599607,0.10714285714285714
INV_0655,EXP_027,Germany,42635.88,26.55,Low,Standard risk profile. No major red flags.,0.0588235294117647,60.11764705882353,0.4835000020145557,0.06289308176100629
INV_0656,EXP_013,Germany,56178.83,50.57,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,0.8229608071459794,0.06289308176100629
INV_0657,EXP_009,Canada,105182.08,24.05,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,1.2163123837332293,0.06206896551724138
INV_0658,EXP_019,UK,146372.1,75.2,High,Risk Drivers: High historical default rate (19.0%); Unusual invoice amount (high volatility),0.1904761904761904,91.47619047619048,2.115477115533137,0.09210526315789473
INV_0659,EXP_048,UAE,28124.71,43.88,Medium,Risk Drivers: High-risk importer country (UAE),0.0909090909090909,75.72727272727273,0.3549165672173021,0.13286713286713286
INV_0660,EXP_037,Canada,24088.43,41.83,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,0.3234542852762086,0.06206896551724138
INV_0661,EXP_013,USA,85190.18,60.01,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,1.2479465893773731,0.10714285714285714
INV_0662,EXP_036,France,89689.95,52.36,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.0571079440329254,0.05755395683453238
INV_0663,EXP_024,Singapore,55771.54,78.06,High,Risk Drivers: High historical default rate (21.1%); Frequent payment delays (157.2 days avg),0.2105263157894736,157.21052631578948,0.6434520029654217,0.08196721311475409
INV_0664,EXP_023,France,51093.22,58.61,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.6676456243957116,0.05755395683453238
INV_0665,EXP_022,UAE,24974.39,53.21,Medium,Risk Drivers: High-risk importer country (UAE),0.12,96.52,0.3278627795940951,0.13286713286713286
INV_0666,EXP_031,France,127157.73,11.81,Low,Standard risk profile. No major red flags.,0.0,2.473684210526316,1.4748020855462132,0.05755395683453238
INV_0667,EXP_031,USA,147172.64,20.34,Low,Standard risk profile. No major red flags.,0.0,2.473684210526316,1.7069392195609503,0.10714285714285714
INV_0668,EXP_044,USA,5082.87,55.27,Medium,Risk Drivers: Frequent payment delays (112.9 days avg),0.1428571428571428,112.92857142857144,0.0841036432244546,0.10714285714285714
INV_0669,EXP_021,France,14056.27,10.39,Low,Standard risk profile. No major red flags.,0.0476190476190476,4.238095238095238,0.1865501160784118,0.05755395683453238
INV_0670,EXP_031,France,140299.44,13.09,Low,Standard risk profile. No major red flags.,0.0,2.473684210526316,1.6272224009737026,0.05755395683453238
INV_0671,EXP_026,Singapore,91343.71,40.39,Medium,Standard risk profile. No major red flags.,0.0833333333333333,64.125,1.1842065044001535,0.08196721311475409
INV_0672,EXP_037,USA,21332.0,47.51,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,0.2864415328650344,0.10714285714285714
INV_0673,EXP_013,USA,81497.3,59.56,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,1.193849779146665,0.10714285714285714
INV_0674,EXP_041,USA,111256.47,62.18,Medium,Risk Drivers: Frequent payment delays (119.2 days avg),0.1176470588235294,119.17647058823528,1.3343800355365747,0.10714285714285714
INV_0675,EXP_003,UAE,69766.01,18.18,Low,Risk Drivers: High-risk importer country (UAE),0.0,8.619047619047619,0.8998104318460053,0.13286713286713286
INV_0676,EXP_037,Singapore,148972.45,58.54,Medium,Risk Drivers: Unusual invoice amount (high volatility),0.1363636363636363,70.45454545454545,2.0003701918554144,0.08196721311475409
INV_0677,EXP_022,Germany,93996.25,51.52,Medium,Standard risk profile. No major red flags.,0.12,96.52,1.2339789599033837,0.06289308176100629
INV_0678,EXP_018,Germany,48705.8,4.48,Low,Standard risk profile. No major red flags.,0.0,3.473684210526316,0.4934059506138504,0.06289308176100629
INV_0679,EXP_001,Germany,132693.39,62.4,Medium,Risk Drivers: Frequent payment delays (114.1 days avg),0.1363636363636363,114.0909090909091,1.755312191396548,0.06289308176100629
INV_0680,EXP_037,Singapore,37639.77,46.0,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,0.5054187800247204,0.08196721311475409
INV_0681,EXP_036,Germany,36553.57,47.82,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,0.4308294210194522,0.06289308176100629
INV_0682,EXP_047,France,136353.81,30.58,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.4677178733769316,0.05755395683453238
INV_0683,EXP_013,UK,116605.06,61.87,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,1.7081415596391978,0.09210526315789473
INV_0684,EXP_030,Singapore,135518.13,45.89,Medium,Standard risk profile. No major red flags.,0.1,52.5,1.7311833362822322,0.08196721311475409
INV_0685,EXP_012,Germany,121449.36,11.17,Low,Standard risk profile. No major red flags.,0.0,3.3157894736842106,1.294692241047016,0.06289308176100629
INV_0686,EXP_019,Singapore,7766.29,57.06,Medium,Risk Drivers: High historical default rate (19.0%),0.1904761904761904,91.47619047619048,0.1122441282703045,0.08196721311475409
INV_0687,EXP_029,Germany,118103.08,48.66,Medium,Standard risk profile. No major red flags.,0.0833333333333333,101.25,1.614709616427371,0.06289308176100629
INV_0688,EXP_009,UK,76924.3,25.3,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,0.8895429592190043,0.09210526315789473
INV_0689,EXP_030,UAE,126217.58,51.65,Medium,Risk Drivers: High-risk importer country (UAE),0.1,52.5,1.6123729809573784,0.13286713286713286
INV_0690,EXP_049,Canada,16493.45,25.85,Low,Standard risk profile. No major red flags.,0.0588235294117647,65.88235294117646,0.2802731354272336,0.06206896551724138
INV_0691,EXP_001,France,31673.46,50.49,Medium,Risk Drivers: Frequent payment delays (114.1 days avg),0.1363636363636363,114.0909090909091,0.4189870383273115,0.05755395683453238
INV_0692,EXP_015,UAE,133754.94,41.35,Medium,Risk Drivers: High-risk importer country (UAE),0.0476190476190476,47.714285714285715,1.6805992990512872,0.13286713286713286
INV_0693,EXP_045,UK,106391.75,39.22,Medium,Standard risk profile. No major red flags.,0.0555555555555555,46.94444444444444,1.9102381392438776,0.09210526315789473
INV_0694,EXP_004,UK,100725.07,44.55,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,1.248360274989537,0.09210526315789473
INV_0695,EXP_042,Germany,137549.78,49.9,Medium,Standard risk profile. No major red flags.,0.1,82.05,1.8283295862375195,0.06289308176100629
INV_0696,EXP_037,Singapore,66254.4,49.22,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,0.8896499107000345,0.08196721311475409
INV_0697,EXP_047,USA,145469.52,37.99,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.5658397410058655,0.10714285714285714
INV_0698,EXP_048,Canada,23846.06,34.03,Medium,Standard risk profile. No major red flags.,0.0909090909090909,75.72727272727273,0.3009226319794166,0.06206896551724138
INV_0699,EXP_004,USA,55343.56,41.83,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,0.6859136636043037,0.10714285714285714
INV_0700,EXP_047,Germany,42257.43,22.79,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.4548606694156514,0.06289308176100629
